"instance_alogorithm_name","","","","","","",""
"mFlipHCrs/uf250-10/","-2.58657506215546","-0.00425155627899428","-3.03227263884475","-8.36933160198532e-05","2.11991867569161","1113.02646982191","862.332504046135"
"mFlipHCrs/uf250-09/","11.0944365945023","0.507543516008463","-0.0318328997991763","15.8835382079132","4.62844936801081","8.55100465362121","0.408748708954041"
"mFlipHCrs/uf250-08/","6.46486454472881","20.3447229722962","-3.73337407127501","-0.000537251757713881","2.17100661437109","1.76514466330287","3626.7352939855"
"mFlipHCrs/uf250-07/","-3.52863611031672","-0.00045708218377021","-14.9924058191876","-55.8542100222939","4.50351939410782","2892.57853329423","-8.37648074024541"
"mFlipHCrs/uf250-06/","-2.83866862774475","-9.79997207256421e-05","-2.38636702474444","-0.00386861960443272","1.89107482805462","734.655861314557","918.184269726435"
"mFlipHCrs/uf250-05/","3.81684459011332","0.00050109827828504","5.30431822193252","10.6865177886143","1985.42408481545","-3958.78700925659","1977.78947699951"
"mFlipHCrs/uf250-04/","3.25396332443564","31.3750014111087","-2.85900318798747","-0.000577382932608701","1.09642896427363","2.57909340130449","1571.09584045978"
"mFlipHCrs/uf250-03/","-3.45839975492489","-0.000521260188288644","20.4725594026581","46.753914260679","4.49071462831461","2718.82542638641","-0.1044857823074"
"mFlipHCrs/uf250-02/","-2.85785354327196","-0.000432188302330235","2.27751783531289","0.0939446553344899","7.2293629328489","1533.27515775728","-2.68939517551096"
"mFlipHCrs/uf250-01/","-3.64850586483201","-7.95278273992663","7.35459830667219","31.1606121823528","10.8085076616365","13.8837621570182","1.89507532574108"
"mFlipHCrs/uf225-10/","3.82274602467923","0.00070495047743392","8.06668727275485","7.57618051065714","1816.02595342613","-3622.71395892013","1811.038576605"
"mFlipHCrs/uf225-09/","3.93165152286314","0.000565166507173604","4.96130945091563","14.8906659951721","1996.09506902796","-3993.46419318227","2001.63577411053"
"mFlipHCrs/uf225-08/","0.452871642068196","35.9877025790391","-4.02842334669737","-0.000462523114187837","1.8364038447458","2.55375993940291","4147.64806704442"
"mFlipHCrs/uf225-07/","-4.05996307337787","-0.000535175853649888","4.83648360364991","18.3447592929023","5.69945478619886","4601.90375710753","-2.02028436510718"
"mFlipHCrs/uf225-06/","-3.90190136403257","-0.000587773419590913","5.34501308473827","15.86431886643","2.9500786696097","3918.9802198087","1.53140190631242"
"mFlipHCrs/uf225-05/","-2.61162276984223","-0.00527214592381906","-3.17535426409267","-0.000129303981387331","1.69915051818106","1021.77801567182","929.113018035331"
"mFlipHCrs/uf225-04/","1.39680937976129","26.4267693205206","3.41809227744467","0.000574298488153865","1233.02717765547","1210.18037008634","-2439.13913138472"
"mFlipHCrs/uf225-03/","-11.7233053666435","-5.21761044535854","-4.03073699177153","-0.000538373657952594","3.99665007064233","-3.20410654308969","4341.51666628119"
"mFlipHCrs/uf225-02/","4.27363227068921","1.25621832366171","-3.34209380759933","-0.000603338700422508","5.97828074481273","-2.42927095416364","2201.68115336961"
"mFlipHCrs/uf225-01/","-3.90971901964303","-0.000516846780380256","19.1456693694279","20.9033337691913","4.67239253741878","3723.69082657681","-1.35256211257343"
"mFlipHCrs/uf200-10/","16.595057311682","33.599225415749","-3.92325994524973","-0.00055810995630798","4.56940469828807","-1.21702382286158","3464.2844873741"
"mFlipHCrs/uf200-09/","-3.21712267182797","-0.000127974985888817","2.49266023634649","0.00510181547519011","828.903958473045","833.041315038696","-827.08334725791"
"mFlipHCrs/uf200-08/","-2.84541454346144","-0.0054534157614693","-3.24411757461898","-0.000118452268474028","1.90058330745142","1149.6247397841","847.187390802302"
"mFlipHCrs/uf200-07/","18.3077513107261","5.11524767631577","-3.80382935927738","-0.000599398101260259","3.75334439142545","-0.384213560556344","3059.28034268204"
"mFlipHCrs/uf200-06/","5.24090432151396","15.3040752260355","-3.83137997903159","-0.00067082574522654","2.48790739966573","1.39055275832838","3264.70147930344"
"mFlipHCrs/uf200-05/","-2.67576061289691","-0.00577708049907923","-3.17229394155672","-0.000131258732530172","2.0671676701658","946.566675358291","823.912684214605"
