"instance_alogorithm_name","","","","","","","","","","","","","","","","","","","","","","","","",""
"ts1e7r0f/symmetric/ulysses22","-1.17277673684976","-4.48783635020766","-2.41842644314579","-5.0619285457374","-2.18891615527091","-15.3822539170408","2.8066329778501","-0.184008733044139","4.28786234045457","8.27221313425023","14.8254081365849","-0.416540184087869","1.20534561137495","3.92381044015705","-1.8974388589567","-12.4819479933313","3.98629184693936","0.43255193484567","-0.410233424519993","5.80696088818236","0.911725229643542","-4.71465531982667","0.332056716998599","0.729983135348108","5.47550331212462"
"ts1e7r0f/symmetric/ulysses16","-3.08972786243996","0.235042227607116","-0.397784211650488","-0.107023835727136","-6.02678401354319","0.325214746988497","0.739609080847298","-0.226646329294692","0.613974311926877","0.17320001198002","-2.83434387765286","0.301266786611015","3.12297908761054","-2.24646512753135","1.9716466919792","-0.102199758042393","-0.352857870426954","1.76793347070808","-2.18249147981607","-1.25474276133344","1.01686974027336","1.47688429553119","-1.63745211945403","0.607819107115569","0.26882391436514"
"ts1e7r0f/symmetric/swiss42","1.45809410535631","1.47800449586638","8.59468226889311","-0.00185475074152431","-6.95545992556428","0.0806437506506145","1.32906184101241","-0.0551949749889103","2.09406116293001","1.14285077434406","1.14893124482331","2.16414196131417","0.846640047244991","1.63069712749875","-2.01675234650617","-2.46833941718579","0.609144238879765","-0.284731362548334","-0.946558395760165","-0.982114076340462","2.17895308398018","-0.0322051157629123","1.28641710304058","0.345753930499395","-2.97271204555693"
"ts1e7r0f/symmetric/st70","1.24608476004539","-0.0286436721346938","1.93121915903496","3.00378937178925","-3.84013527003401","-3.47874685809162","-6.32729666239972","0.0358633988065553","-1.82626117666092","-1.32135800215894","0.955947025247309","-0.023546707460103","-2.81124171472651","-1.03595635330446","1.5113995170221","2.91432643190949","1.77321281749695","0.456816157962492","-0.367624039002748","-8.85409340785796","-1.45113195864381","1.1984969004873","3.5758758304442","-2.51517114359958","0.0587931840383658"
"ts1e7r0f/symmetric/pr76","0.122889766358192","0.745571234237957","-0.310826575630991","-4.66164607708219","0.178135317126715","1.03047486373799","-0.128460799803585","1.17855920709357","0.697178784218823","0.64378482044939","0.889389772754478","-0.0242286996114156","-4.35276133927206","0.0234660112331045","0.158517494129239","-0.461505979892671","1.105043694593","0.17777714228021","1.14943079604191","0.656419952999118","-0.0932517261553903","0.243781975982762","2.8451480576723","-2.08606604346172","0.72138045816545"
"ts1e7r0f/symmetric/hk48","0.933123685494899","0.374175151326663","-0.336797793394682","1.51864035909128","10.8119675822966","-0.0840251838086792","-0.232960112910808","-10.9630047467975","2.32605796851695","-0.0506673483315959","0.0920772650124717","1.26409088129201","-0.7902236383702","-2.23176298708909","0.565373993515413","1.20378441026906","0.419465875628529","-1.59186863319025","0.697595363679623","0.820916079166119","0.217161705941041","2.24471235810128","0.460285895232753","-0.162172469026267","0.017447547094062"
"ts1e7r0f/symmetric/gr96","1.38601573293193","4.14732774247976","-6.41096753444539","0.0209234392651813","1.68148487289787","-0.015418817550193","3.58205214865137","-0.0152205704432841","0.843801629514658","1.95910108340883","-0.137390215358167","-3.65498532793689","0.908189323961602","-0.0545624085585597","-0.0302123861432094","-1.25151064733326","0.789869692352718","-2.08880359371547","-0.917471555220627","3.67400159296233","1.08961086940661","2.22848951608112","0.0949825260269568","0.862025939616013","-0.131003639356106"
"ts1e7r0f/symmetric/gr48","-0.811313856362384","-0.0278523856011375","0.0373123943270323","-0.0449069491635955","-0.707520431265169","-0.0301533405644872","5.99726668017256","-0.0589356771664461","0.00776681501055468","-1.13649272060049","-0.674509291411192","-0.0333797706346515","-0.910722329447941","0.0409166904569859","-0.698028609681108","0.0941162713350004","0.256967580732953","2.68658920712685","0.963165746535804","0.967350824520546","1.07805189356321","0.200164248196498","0.351392531486701","-1.09832460263455","0.842410518052525"
"ts1e7r0f/symmetric/gr24","0.449349426850919","0.0514927473682263","0.716682244004326","1.42311698917031","2.06570189571754","-0.0920134575983613","-0.753690927427656","0.120648778609018","5.65186046778677","-0.162841361231867","-2.42052442919362","0.118624819501316","-0.278488974021171","0.884302343926","0.883757498251444","1.17804279237855","1.51321362503902","-1.32788413948304","0.738990699589976","-0.258008265975278","-0.689527637452022","0.665872260840962","-0.316830867376331","-0.548988313149658","0.635885691668199"
