"x","y"
1,289493.9972
1,8193477.163
1,14378211.15
1,22584194.42
1,28109719.87
1,7680942.16
1,8383166.706
1,5140865.329
1,30613918.32
1,5634660.74
1,4392531.067
1,3585969.616
1,4781202.952
1,7019865.714
1,17843751.54
2,379488.5105
2,4396671.656
2,3743916.471
2,943784.266
2,9521634.619
2,2824209.534
2,1143645.205
2,232319.429
2,4236062.447
2,3241946.416
3,2059444.205
3,2016949.174
3,4466263.16
3,284518.3867
3,4847062.284
3,182892.786
4,14942.96458
4,2183222.647
4,1848998.253
4,14564.16454
5,39792.74851
5,1173417.993
5,2664567.463
5,876.0043915
6,4506.599708
6,19286.74256
6,72291.18563
9,530212.616
13,11602.19891
14,477.8659592
14,5418.177963
15,2957.507928
15,1761590.723
16,106322.5429
16,984715.4814
16,784867.2162
17,47938.8898
19,509016.3056
19,9776.650208
20,366.1948387
20,6027.642518
21,42574.3437
21,1852.105035
23,38915.06295
23,494817.8545
23,1662.252851
25,2266.94802
26,8377.857889
27,151888.2529
28,1478.54764
28,665.9176057
28,3675.562165
30,577499.0707
30,7428.287319
32,4593.00148
32,13459.52912
32,50595.55315
34,22734.7368
34,9324.441081
34,190.5046267
37,3255.518984
45,524.2975029
45,6235.781153
47,3030.738058
53,353.35493
58,3217646.638
63,1719320.447
64,539.8061409
65,3620.10219
68,592.36794
69,496128.8782
72,447.491051
73,403.6381168
77,349.906138
78,1458.291189
81,275671.3809
82,319.0294122
82,16895.84184
87,589.3918152
91,358.5364788
92,310.4946677
92,298.5835076
93,1904.981868
96,543.882663
98,367.1761482
104,353.0655479
196,297.0716017
279,353.2226062
8968,387.3913761
12890,247.7007718
13326,249.6833436
13690,397.9041995
14027,249.9538926
14391,245.8846177
14853,248.8256065
15071,250.8004453
15108,248.9045008
15187,391.3042992
15333,157.843956
15384,247.7039546
15546,249.9874593
15766,250.8785986
16161,249.2132096
16402,157.6751681
16432,247.4216447
16615,156.0926523
16898,99.15107087
17008,250.2627129
17122,157.4649367
17228,158.4126756
17237,156.9239181
17266,154.8298272
17514,244.9841477
17708,158.0950004
17833,153.8323481
18017,157.4048201
18187,99.513461
18273,157.409155
18326,156.8692463
18428,97.95498633
18713,152.8614172
18753,99.55224953
18882,99.37572049
19078,97.93025079
19134,62.52532793
19355,149.2425075
19479,62.2247188
19558,99.52001648
19573,99.64276981
19584,99.91629278
19672,61.98239037
19701,99.13894781
19761,98.21938559
19761,99.05801241
19989,157.1441318
20179,62.64649694
20391,99.02831133
20420,63.03680541
20526,99.28746085
20622,39.27818514
20748,62.80779997
20874,62.97742859
20947,61.38976357
20979,62.75681151
21015,38.21211368
21027,61.96565963
21153,39.67677068
21220,62.82629799
21256,62.68865414
21411,39.73878171
21495,39.26658515
21525,99.0867508
21566,39.38088259
21649,24.53862401
21683,38.00496435
21690,39.79057932
21804,62.05797129
21908,38.8934617
