"x","y"
1,2.49721483001677
2,2.03028603027835
3,1.77817122348949
29,1.60176309747188
45,1.40530640495329
82,1.11570046454632
1004,1.01085653645282
1065,0.774177401293801
1274,0.548381445715325
1699,0.39828785681731
1968,0.300613821945946
8823,0.209445182364799
9044,0.0785704933499061
9118,0.0287684944594258
9286,0.000750104423086406
9535,0.000530394415701321
9538,0.000212697451411584
9543,0.000133353682276262
9594,5.06615584725855e-05
9639,1.08306928402115e-05
9732,3.19151872485799e-06
9828,1.57864429835031e-06
9843,8.6406464884813e-07
9897,6.87479558929386e-07
9907,1.35229822876353e-07
9980,8.13951337766099e-08
9983,7.37527206286008e-09
10116,5.4110188173755e-09
10127,1.26480264574586e-09
