"x","y"
1,4.41593929809819
1,4.89397409118428
1,4.92096761261224
1,4.83946026595079
1,4.59320261153352
1,4.81205397040594
1,4.37082182427534
1,4.921083118042
1,4.76272031422198
1,4.80241481866947
1,4.51420929837205
1,4.06317510654547
1,4.97779171277465
1,4.60279840951947
1,4.82810401540196
191,4.60000539996432
207,4.79967697445143
275,4.39839043648849
296,4.79851389054482
340,4.7983066630555
359,3.9943558032466
368,4.79576714990284
419,4.79813445025468
430,4.3903399867377
440,4.19669937265653
449,4.19954353764169
450,4.79477732955881
456,4.78900814275019
465,4.59770319781711
497,4.59846864587316
660,4.79993329802996
750,3.7999787231995
751,4.59872033474941
845,4.59903759596555
877,4.59886408773656
902,4.39934115663561
930,3.99562668028044
999,4.39127320877097
1002,4.40001356077812
2233,4.59706589122204
2334,4.13884717551177
2349,4.58440658183286
2350,4.59832320356127
2353,4.5741068435627
2365,3.98875518350537
2391,4.38691768444876
2408,4.39690223859417
2410,4.39956623136933
2421,3.79576929920615
2424,4.39718897696951
2503,4.19286270330553
2521,3.59364398698277
2530,4.39057906516824
2539,4.1982349958767
2540,4.19776124433429
2545,4.19995643570172
2585,4.38721976159401
2589,3.37572826160853
2599,4.19446081657625
2623,4.17962351334214
2625,3.98599448701195
2628,3.99581725523029
2631,4.00002583706048
2667,4.39841284709139
2685,3.99849554990737
2687,4.19676832113063
2690,3.99870857336082
2694,3.59973411276738
2697,3.18370193051968
2701,4.39751069588048
2730,3.99920408400567
2742,3.79481949610712
2780,3.99425696720872
2793,2.99192182721731
2796,3.99777487347789
2822,3.58599282735256
2847,4.19862422611116
2872,3.79776409562699
2876,3.79994839817441
2887,3.39426367608603
2892,3.79626786663116
2911,3.78871978591854
2961,3.80001424305535
2966,4.19610439390543
3001,3.39794336262851
3008,3.59886227450501
3046,2.80028249834117
3082,3.18676545441914
3083,3.3900896355694
3085,3.79959992929396
3106,3.79887262572935
3143,4.19842796477294
3154,2.99870079020772
3227,3.19761671530919
3233,3.5783613376328
3233,3.19989674213056
3251,3.59940191386258
3364,2.9976516972902
3372,3.60000471859711
3377,3.59940570655574
3439,2.99805760722694
3835,4.1908247559756
3908,3.99625993952511
3922,3.99033295118453
3972,3.99679613309603
3987,3.77340389977954
4029,3.79659860265623
4097,3.79741328471845
4120,3.59765968616493
4146,3.59865718436857
4212,3.99968050760315
4312,3.39928351051085
4316,3.39416565855693
4382,3.39841583264345
4391,3.19784372424852
4529,3.59927822981664
4614,2.9923984280159
4643,3.19945824316585
4678,3.19727348472068
5216,2.99942041624965
5369,3.79231239052367
5537,2.79802728730332
5645,3.59978097446355
5694,3.59909645635654
5695,2.59024072463836
5750,3.79477427792658
5935,3.39936001991109
6414,3.55588857100157
6492,3.3897328951165
6516,3.38739628748902
6540,3.39547454837377
6587,3.19521774941573
6625,3.19227122454174
6659,3.1941418983375
6679,2.98872885861227
6814,2.99260147680216
7077,2.79489837390296
7085,3.00017765025358
7152,2.80019928545557
7158,2.79737569487963
7893,3.39496750762139
8175,3.19508720070291
10409,3.59150492804902
10718,3.39609205874712
11582,3.39763202222662
11616,3.16272513742015
11699,2.98984110726856
11920,2.78599907168247
12909,2.98743659217804
13070,2.78473932214902
13208,2.99785366063507
13282,2.59755619515536
19271,2.79562139380032
19582,2.79837828849238
22854,3.39957642688924
23041,3.19255444493486
34385,3.19487675436763
41639,3.19133799879637
41789,2.99987580403135
64006,2.99287510562229
64082,2.7898722160542
65323,2.79443780299181
78720,2.79181441513272
108504,2.99694267026183
129415,2.79878169546931
138376,2.60060402720267
144381,2.60074782417992
226127,2.59997798887196
226441,2.40031214365438
232589,2.59635149698513
238369,2.79506791882577
245725,2.40050785245364
251630,2.59923754161898
251739,2.39740718793285
252797,2.59705794576456
252997,2.40107911150336
261174,2.59904387703518
272143,2.59854382188367
357469,2.39916364321272
367357,2.5787645875821
367494,2.39026167260404
399412,2.76666985694837
399471,2.57006723240605
399652,2.40054323214947
