"x","y"
1,12.53398105
1,301.2892492
1,346.5623999
1,83.40418923
1,108.154264
1,471.3110253
1,193.2144172
1,413.3764372
1,186.2396834
1,69.60866477
1,53.89637965
1,99.14607594
1,566.5058283
1,188.187528
1,52.38844669
5,35.24175418
5,2.277592313
5,37.74000818
5,79.75732745
6,64.71530147
6,22.53048816
6,11.19675223
6,21.55336947
7,118.0874071
7,23.28309442
8,253.0776908
9,251.4298318
9,61.34210464
10,21.36025436
11,9.538901085
13,35.43286975
13,7.514452943
15,23.02571309
15,5.444975738
15,15.77195664
18,18.19510446
19,12.16648841
19,20.00127358
20,7.861831584
22,8.02507087
25,4.397755163
31,9.168690271
31,4.891596231
32,3.598590122
36,6.014794105
42,21.88786641
47,2.392684541
48,5.646860262
51,1.523918078
51,10.89865776
55,3.195571182
71,6.204619108
77,2.799593736
88,3.539213855
89,1.416915941
95,0.1744712388
95,2.510554265
121,2.755443929
127,1.598163309
141,3.752882126
158,1.202980578
158,3.94426932
159,0.5881824725
159,1.030038785
160,0.2633866744
160,0.7148227805
161,2.075810692
165,0.7527344648
166,0.1288499372
166,2.192673346
167,0.1342551978
192,0.7572448494
195,0.5667281763
243,4.795352939
248,5.763292528
265,1.673476773
274,4.00666534
331,0.8105351632
334,0.5627362791
344,1.717345497
390,3.534418606
398,2.368185292
402,1.397723613
402,0.7754384529
423,0.633098111
530,1.481669487
618,1.402357524
702,0.6015940197
728,0.6194655428
772,0.9270077264
817,0.7990873896
836,0.6217734708
852,0.6157553305
856,0.2907296541
866,0.2136699538
875,0.5117896202
878,0.8429879752
943,0.681002413
954,0.4988888188
980,0.2201142016
983,0.1437459644
990,0.08499238404
991,0.03731546636
1118,0.0174857588
1249,0.2991889542
1490,0.08807345269
1504,0.04685877188
1676,0.1222768169
1677,0.06045096642
1687,0.03007670233
1691,0.4696765113
1693,0.02073327041
1700,0.01472204181
2550,0.1111723771
2642,0.138820283
2651,0.5345555595
2826,0.1573696338
2828,0.071080486
3119,0.3821552198
3241,0.2208695858
3255,0.1553609265
3757,0.3148715158
4076,0.2234962164
4164,0.07219725341
4171,0.04286012111
4174,0.03195571182
4180,0.02226124401
4266,0.5147226094
4272,0.262785061
5271,0.07087275287
5273,0.06059727902
5341,0.0764211985
5345,0.01843348531
5352,0.01171088155
5590,0.04482293487
5607,0.03623314787
6150,0.1713681973
6277,0.1473387123
6296,0.06717531049
6306,0.05697882999
6663,0.2804721083
6687,0.1869086119
6690,0.03829255707
7698,0.07653781753
7756,0.03708030906
7758,0.009270077264
9687,0.02553371265
9896,0.003200964201
9903,1.90161991e-07
9904,2.620008388e-08
9924,2.455303871e-08
9928,1.340930567e-08
9930,8.023661735e-09
10882,0.01290201819
11617,0.02839989195
11619,0.00633098111
11880,0.04778234782
11888,2.352210231e-07
11899,1.119400395e-07
11901,7.886421827e-08
11903,1.894693469e-08
11916,7.556025139e-09
13256,0.09378725899
13260,0.04393026421
13261,0.01900374879
13270,2.956991239e-07
13282,6.258619578e-08
13293,2.372831887e-08
13302,1.357068413e-08
13304,7.159940196e-09
13642,0.03582677406
14215,0.006717050601
17916,0.02455574887
17923,0.01194093415
21314,0.006084386426
26319,0.0286770508
26352,0.01991448803
