"instance.alogorithm.name","","","","","","","","","","","","","","","","","","",""
"ts0r0b/symmetric/att48-1","-0.490763739777771","-2.20947273731746","0.679087890468584","-0.721668661473283","-0.784985524606833","-4.26011351305235","-0.629383349469026","-5.16711877390499","0.857549631995493","-0.177163803876668","0.492916373689177","-0.302584046973251","0.248210374627097","0.505068776618316","2.46295389021084","0.804174793066204","0.149652892090858","3.81498945174658","0.302917072348951"
"ts0r0b/symmetric/att48-10","0.826378356342414","-0.213099297984546","-0.00468470093964975","-1.11312065193077","0.552284407695952","1.48607362984777","0.0667652138476603","-0.859080691607017","0.979262644876722","-0.222149647385324","0.382027475235778","-0.337764533325327","1.22333899366605","0.843432176208727","0.851303803212618","-0.494353497322453","1.32440372795204","1.60000212429873","1.73699510054224"
"ts0r0b/symmetric/att48-11","0.374307658355771","-0.510358176691987","0.924932252558225","0.7713853116399","0.319931992971783","-0.495152644681182","1.26211370065227","-0.186158436344674","0.69014441426064","2.08677602829828","0.441783097214581","1.9713847429131","1.43529155120165","1.24278086406681","-0.706442065545525","1.24366888074324","2.96685150400513","-0.082452831875769","-0.244936548527888"
"ts0r0b/symmetric/att48-12","0.0168232662942954","1.62884896613589","-0.029004776522175","-0.911925141657824","-0.169013962323904","-0.314734119060941","0.440415252138796","-0.767800366618262","0.2863575941037","0.38214547205885","1.57814640860363","-0.208103493448288","2.13765703302388","-0.644557696722358","1.73033651385601","2.42961586716462","-0.042504201694501","-1.15796893295802","2.08610747754434"
"ts0r0b/symmetric/att48-13","-0.804975644879421","-1.27664332559023","0.241229799596805","-0.419362768831492","0.623210007281997","2.25230983403773","-0.455249639187669","-3.47750780040747","-0.689887362626391","-0.88675458155573","-0.760633321669613","0.191581531951396","4.37697985945283","0.705952438953674","1.47012063546838","-0.240142730026551","1.00752881297013","0.869199207409042","-3.8763154136917"
"ts0r0b/symmetric/att48-14","0.723468716567163","-0.162340691770924","0.247222861656778","1.48024257443301","0.603603522134748","-0.35382573532952","0.0945672616552313","-1.11750216662157","0.563277845907934","1.39364467670486","0.779274780928773","0.842799922086603","0.569599952670514","1.99019243373686","-0.728000238504774","2.3643702035076","1.57044423652746","0.335781341157231","0.309156913623747"
"ts0r0b/symmetric/att48-15","0.222981200552138","-0.33890492790151","-0.285949616360266","-0.481224379863247","0.262917397665689","-2.84953293410408","1.71465641687106","-0.153184988728123","-0.255321595002803","-0.759627998558995","0.93380823168388","-0.180752133667159","-0.0608721355317372","1.04958836212714","0.495474738245116","2.54692052181111","1.40872705601122","0.873223342325559","1.93571669521193"
"ts0r0b/symmetric/att48-16","0.418032552734603","-0.354576516743649","0.262004364941672","-0.790293319574417","-0.306137545565798","-0.986999205288234","0.612602225185432","-3.53821995597929","1.04251612048763","-0.181573477241517","-0.0144391528818751","-5.7181814800709","0.249032682625513","2.23784309243955","1.54750821261254","0.316911689698258","1.33887874503491","2.74971736407499","1.74496643033005"
"ts0r0b/symmetric/att48-17","1.05728506290347","2.01793819024481","0.0570839570910135","-1.7069518343343","1.33863683354478","-0.243402651509506","-0.190251105053805","-0.420930362088405","1.36708959071256","1.97626601537282","0.132268745809264","0.0882409527567962","1.25859568036589","0.686277868286539","0.791896636027373","1.89093901067933","2.44826065460539","0.434133788782712","-2.18027693934434"
"ts0r0b/symmetric/att48-18","-0.279135683152834","-2.11748515994905","-1.84098175120863","0.231199375913362","-0.513186824183468","-0.475158204994189","-0.672038372482074","0.47605288547617","0.906944906264264","-0.0683724764398386","-1.06186169024007","-0.425725739320225","3.36438688040445","2.08903401596152","-2.44086869541245","2.04687821767573","-0.883251462999386","0.147761346266852","0.460983744020293"
"ts0r0b/symmetric/att48-19","1.97148063622254","0.207973981873506","0.16089768154023","-0.324194838298772","0.347892820097019","1.0675748187331","0.278470974399208","-0.309661936414383","1.53472091157725","-0.197204600252889","-0.0795066982343904","1.00647479927862","0.525833757827212","1.41344323533231","1.90129480135385","-0.701278490175121","2.13781553921006","2.06600428662159","-0.925715060850266"
"ts0r0b/symmetric/att48-2","0.811665523713306","-1.25332051080006","0.93358016968712","1.82136555329212","1.08226659866052","-0.190668080441685","0.547167128547367","-0.154042423146652","1.23625223268174","1.23323209869972","-0.156139476144566","0.280083556806845","0.857038878454548","1.60820050912315","0.496308954076259","1.53073006324493","1.23634054824027","0.544399982547203","-1.54096710518489"
"ts0r0b/symmetric/att48-20","0.333704615076875","1.29363209433954","-0.00844540613965323","-0.345377090074921","0.993315171424502","-0.731116804192073","1.54389688777698","2.50554826387487","0.823640104147697","-0.220499436705441","1.26479980153057","-0.210287241512304","1.17081776605521","0.083825047296407","1.57410894960078","1.07519296332077","-0.937008069601653","0.81219811989893","2.1920713027179"
"ts0r0b/symmetric/att48-3","0.208839917350372","-1.51329046799698","0.202707689199762","-0.672147826772911","0.269629030019948","-0.744532409429057","1.21467566710355","1.74346129584485","0.772297107376414","-0.18801530908692","0.434606831038277","-0.234015794653113","-0.0913593996867065","0.974574399172557","1.28726972788308","0.790775065218519","0.571345656734527","1.84736116681422","2.15911194537833"
"ts0r0b/symmetric/att48-4","-0.250463339790545","-1.84026341139441","-0.186519213717082","-0.880483841884686","0.537558620567754","2.67775898265996","0.178038471358298","-0.247423518264345","1.3212488752756","-0.201551513866952","1.07000147226217","-0.953216055338826","2.23460303348427","0.457733976514208","0.76201962144605","-1.77190112791863","2.46565551590153","1.73307432678761","0.700460924185741"
"ts0r0b/symmetric/att48-5","-0.476507821945254","-0.178405319633911","-0.177062081607715","-0.251224258948262","0.699010958229039","-0.225598681458849","0.423268645959249","1.44137683647929","0.437491551574467","-1.38298268169212","0.823988969720197","-0.303823838312958","1.22346146864394","1.14222400508484","1.07664536974272","0.95237053481829","-0.448510419691666","1.75232646782083","1.81693852998931"
